Year,Country,Continent,Rank,Population
2008,塔吉克斯坦,亚洲,98,7209930
2008,阿联酋,亚洲,99,7089487
2008,巴布亚新几内亚,大洋洲,100,6976201
2008,香港,亚洲,101,6957800
2008,约旦,亚洲,102,6556478
2008,塞拉利昂,非洲,103,6133603
2008,萨尔瓦多,美洲,104,6131764
2008,多哥,非洲,105,6083420
2008,巴拉圭,美洲,106,6081296
2008,利比亚,非洲,107,6058748
2008,老挝,亚洲,108,6046620
2008,尼加拉瓜,美洲,109,5667432
2008,丹麦,欧洲,110,5493621
2008,斯洛伐克,欧洲,111,5379233
2008,吉尔吉斯斯坦,亚洲,112,5318700
2008,芬兰,欧洲,113,5313399
2008,土库曼斯坦,亚洲,114,4935767
2008,新加坡,亚洲,115,4839396
2008,挪威,欧洲,116,4768212
2008,黎巴嫩,亚洲,117,4764741
2008,爱尔兰,欧洲,118,4489544
2008,哥斯达黎加,美洲,119,4463125
2008,克罗地亚,欧洲,120,4309705
2008,中非,非洲,121,4273366
2008,新西兰,大洋洲,122,4259800
2008,刚果（布）,非洲,123,4011486
2008,格鲁吉亚,亚洲,124,3848449
2008,波多黎各,美洲,125,3760866
2008,波黑,欧洲,126,3754271
2008,利比里亚,非洲,127,3607860
2008,巴勒斯坦,亚洲,128,3591977
2008,巴拿马,美洲,129,3516204
2008,乌拉圭,美洲,130,3340221
2008,毛里塔尼亚,非洲,131,3296238
2008,立陶宛,欧洲,132,3198231
2008,厄立特里亚,非洲,133,3062779
2008,阿尔巴尼亚,欧洲,134,2947314
2008,亚美尼亚,亚洲,135,2907618
2008,摩尔多瓦,欧洲,136,2867964
2008,牙买加,美洲,137,2781876
2008,阿曼,亚洲,138,2750963
2008,科威特,亚洲,139,2656009
2008,蒙古,亚洲,140,2631898
2008,拉脱维亚,欧洲,141,2177322
2008,马其顿,欧洲,142,2067313
2008,纳米比亚,非洲,143,2043394
2008,斯洛文尼亚,欧洲,144,2021316
2008,莱索托,非洲,145,1987129
2008,博茨瓦纳,非洲,146,1915639
2008,冈比亚,非洲,147,1689285
2008,加蓬,非洲,148,1518540
2008,几内亚比绍,非洲,149,1446936
2008,卡塔尔,亚洲,150,1436665
2008,爱沙尼亚,欧洲,151,1337090
2008,特立尼达和多巴哥,美洲,152,1314443
2008,毛里求斯,非洲,153,1244121
2008,巴林,亚洲,154,1114641
2008,塞浦路斯,欧洲,155,1081563
2008,东帝汶,亚洲,156,1055431
2008,斯威士兰,非洲,157,1049945
2008,赤道几内亚,非洲,158,860840
2008,斐济群岛,大洋洲,159,845361
2008,吉布提,非洲,160,816358
2008,圭亚那,美洲,161,746817
2008,不丹,亚洲,162,671613
2008,科摩罗,非洲,163,657229
2008,黑山,欧洲,164,616969
2008,苏里南,美洲,165,517122
2008,澳门,亚洲,166,515239
2008,所罗门群岛,大洋洲,167,503360
2008,卢森堡,欧洲,168,488650
2008,佛得角,非洲,169,480842
2008,马耳他,欧洲,170,409379
2008,文莱,亚洲,171,379421
2008,巴哈马,美洲,172,343681
2008,马尔代夫,亚洲,173,343452
2008,冰岛,欧洲,174,317414
2008,伯利兹,美洲,175,306823
2008,巴巴多斯,美洲,176,279946
2008,法属波利尼西亚,大洋洲,177,264061
2008,新喀里多尼亚,大洋洲,178,242750
2008,瓦努阿图,大洋洲,179,224704
2008,萨摩亚,大洋洲,180,183263
2008,圣多美和普林西比,非洲,181,171120
2008,圣卢西亚,美洲,182,170011
2008,关岛,大洋洲,183,159036
2008,库拉索,美洲,184,145880
2008,圣文森特和格林纳丁斯,美洲,185,108393
2008,格林纳达,美洲,186,105456
2008,密克罗尼西亚联邦,大洋洲,187,103543
2008,汤加,大洋洲,188,103379
2008,阿鲁巴,美洲,189,101358
2008,基里巴斯,大洋洲,190,98761
2008,塞舌尔,非洲,191,86956
2008,安提瓜和巴布达,美洲,192,85397
2008,安道尔,欧洲,193,83862
2008,马恩岛,欧洲,194,83508
2008,多米尼克,美洲,195,70827
2008,百慕大,美洲,196,65273
2008,美属萨摩亚,大洋洲,197,57492
2008,格陵兰,美洲,198,56328
2008,马绍尔群岛,大洋洲,199,56174
2008,北马里亚纳群岛,大洋洲,200,54625
2008,开曼群岛,美洲,201,53836
2008,圣基茨和尼维斯,美洲,202,48178
2008,法罗群岛,欧洲,203,47820
2008,法属圣马丁,美洲,204,36885
2008,列支敦士登,欧洲,205,35471
2008,摩纳哥,欧洲,206,34872
2008,荷属圣马丁,美洲,207,33964
2008,直布罗陀,欧洲,208,33559
2008,特克斯和凯科斯群岛,美洲,209,31202
2008,圣马力诺,欧洲,210,30434
2008,英属维尔京群岛,美洲,211,26097
2008,帕劳,大洋洲,212,18704
2008,图瓦卢,大洋洲,213,10314
2008,瑙鲁,大洋洲,214,989
2009,中国,亚洲,1,1331260000
2009,印度,亚洲,2,1217726215
2009,美国,美洲,3,306771529
2009,印尼,亚洲,4,238620563
2009,巴西,美洲,5,193886508
2009,巴基斯坦,亚洲,6,175525609
2009,尼日利亚,非洲,7,154324933
2009,孟加拉,亚洲,8,145924797
2009,俄罗斯,欧洲,9,142785349
2009,日本,亚洲,10,128047000
2009,墨西哥,美洲,11,112463887
2009,菲律宾,亚洲,12,92414158
2009,越南,亚洲,13,87092252
2009,埃塞俄比亚,非洲,14,85233913
2009,德国,欧洲,15,81902307
2009,埃及,非洲,16,81134798
2009,伊朗,亚洲,17,72924837
2009,土耳其,欧洲,18,71321399
2009,泰国,亚洲,19,66866839
2009,法国,欧洲,20,64707040
2009,刚果（金）,非洲,21,62448574
2009,英国,欧洲,22,62276270
2009,意大利,欧洲,23,59095365
2009,南非,非洲,24,50477011
2009,缅甸,亚洲,25,50250367
2009,韩国,亚洲,26,49307835
2009,西班牙,欧洲,27,46362946
2009,乌克兰,欧洲,28,46053331
2009,哥伦比亚,美洲,29,44750054
2009,坦桑尼亚,非洲,30,43073834
2009,肯尼亚,非洲,31,40901792
2009,阿根廷,美洲,32,40482788
2009,波兰,欧洲,33,38151603
2009,阿尔及利亚,非洲,34,35333881
2009,苏丹,非洲,35,33783788
2009,加拿大,美洲,36,33628895
2009,摩洛哥,非洲,37,31929087
2009,乌干达,非洲,38,31411096
2009,伊拉克,亚洲,39,28973162
2009,秘鲁,美洲,40,28792655
2009,阿富汗,亚洲,41,28394813
2009,委内瑞拉,美洲,42,28031009
2009,乌兹别克斯坦,亚洲,43,27767400
2009,马来西亚,亚洲,44,27735040
2009,尼泊尔,亚洲,45,26883535
2009,沙特阿拉伯,亚洲,46,26630303
2009,朝鲜,亚洲,47,24428341
2009,加纳,非洲,48,24170940
2009,莫桑比克,非洲,49,22894710
2009,也门,亚洲,50,22516460
2009,安哥拉,非洲,51,22514281
2009,澳大利亚,大洋洲,52,21691700
2009,叙利亚,亚洲,53,21205873
2009,马达加斯加,非洲,54,20569117
2009,罗马尼亚,欧洲,55,20367487
2009,斯里兰卡,亚洲,56,20123508
2009,科特迪瓦,非洲,57,20059147
2009,喀麦隆,非洲,58,19789919
2009,智利,美洲,59,16886186
2009,荷兰,欧洲,60,16530388
2009,哈萨克斯坦,亚洲,61,16092822
2009,尼日尔,非洲,62,15843133
2009,布基纳法索,非洲,63,15141098
2009,厄瓜多尔,美洲,64,14774424
2009,马里,非洲,65,14581429
2009,马拉维,非洲,66,14128155
2009,柬埔寨,亚洲,67,14093604
2009,危地马拉,美洲,68,14000190
2009,赞比亚,非洲,69,13215139
2009,津巴布韦,非洲,70,12526968
2009,塞内加尔,非洲,71,12335084
2009,索马里,非洲,72,11717692
2009,乍得,非洲,73,11560147
2009,古巴,美洲,74,11226709
2009,希腊,欧洲,75,11107017
2009,比利时,欧洲,76,10796493
2009,葡萄牙,欧洲,77,10568247
2009,突尼斯,非洲,78,10525694
2009,捷克,欧洲,79,10443936
2009,匈牙利,欧洲,80,10022650
2009,几内亚,非洲,81,9964469
2009,玻利维亚,美洲,82,9884781
2009,海地,美洲,83,9798046
2009,卢旺达,非洲,84,9782770
2009,多米尼加,美洲,85,9576737
2009,白俄罗斯,欧洲,86,9506765
2009,瑞典,欧洲,87,9298515
2009,南苏丹,非洲,88,9142259
2009,阿塞拜疆,亚洲,89,8947243
2009,贝宁,非洲,90,8944708
2009,布隆迪,非洲,91,8397668
2009,奥地利,欧洲,92,8343323
2009,洪都拉斯,美洲,93,8150775
2009,阿联酋,亚洲,94,7917372
2009,瑞士,欧洲,95,7743831
2009,以色列,亚洲,96,7485600
2009,保加利亚,欧洲,97,7444443
2009,塔吉克斯坦,亚洲,98,7364753
2009,塞尔维亚,欧洲,99,7320807
2009,巴布亚新几内亚,大洋洲,100,7144776
2009,香港,亚洲,101,6972800
2009,约旦,亚洲,102,6893260
2009,塞拉利昂,非洲,103,6272734
2009,多哥,非洲,104,6250835
2009,巴拉圭,美洲,105,6163972
2009,萨尔瓦多,美洲,106,6157686
2009,老挝,亚洲,107,6148623
2009,利比亚,非洲,108,6133984
2009,尼加拉瓜,美洲,109,5745526
2009,丹麦,欧洲,110,5523095
2009,斯洛伐克,欧洲,111,5386406
2009,吉尔吉斯斯坦,亚洲,112,5383300
2009,芬兰,欧洲,113,5338871
2009,土库曼斯坦,亚洲,114,5007954
2009,新加坡,亚洲,115,4987573
2009,挪威,欧洲,116,4828726
2009,黎巴嫩,亚洲,117,4813026
2009,爱尔兰,欧洲,118,4535375
2009,哥斯达黎加,美洲,119,4520740
2009,中非,非洲,120,4337625
2009,克罗地亚,欧洲,121,4305181
2009,新西兰,大洋洲,122,4302600
2009,刚果（布）,非洲,123,4145391
2009,格鲁吉亚,亚洲,124,3814419
2009,利比里亚,非洲,125,3754133
2009,波多黎各,美洲,126,3740410
2009,波黑,欧洲,127,3735938
2009,巴勒斯坦,亚洲,128,3689099
2009,巴拿马,美洲,129,3579215
2009,毛里塔尼亚,非洲,130,3393409
2009,乌拉圭,美洲,131,3349676
2009,立陶宛,欧洲,132,3162916
2009,厄立特里亚,非洲,133,3119920
2009,阿尔巴尼亚,欧洲,134,2927519
2009,亚美尼亚,亚洲,135,2888092
2009,阿曼,亚洲,136,2876186
2009,摩尔多瓦,欧洲,137,2864346
2009,科威特,亚洲,138,2821045
2009,牙买加,美洲,139,2795837
2009,蒙古,亚洲,140,2673796
2009,拉脱维亚,欧洲,141,2141669
2009,纳米比亚,非洲,142,2081044
2009,马其顿,欧洲,143,2069039
2009,斯洛文尼亚,欧洲,144,2039669
2009,莱索托,非洲,145,1990131
2009,博茨瓦纳,非洲,146,1953498
2009,冈比亚,非洲,147,1740279
2009,卡塔尔,亚洲,148,1654950
2009,加蓬,非洲,149,1568928
2009,几内亚比绍,非洲,150,1483921
2009,爱沙尼亚,欧洲,151,1334515
2009,特立尼达和多巴哥,美洲,152,1320930
2009,毛里求斯,非洲,153,1247429
2009,巴林,亚洲,154,1185076
2009,塞浦路斯,欧洲,155,1098083
2009,东帝汶,亚洲,156,1074277
2009,斯威士兰,非洲,157,1057467
2009,赤道几内亚,非洲,158,901599
2009,斐济群岛,大洋洲,159,853637
2009,吉布提,非洲,160,827823
2009,圭亚那,美洲,161,747718
2009,不丹,亚洲,162,678323
2009,科摩罗,非洲,163,673252
2009,黑山,欧洲,164,618294
2009,澳门,亚洲,165,526400
2009,苏里南,美洲,166,523113
2009,所罗门群岛,大洋洲,167,515181
2009,卢森堡,欧洲,168,497783
2009,佛得角,非洲,169,486671
2009,马耳他,欧洲,170,412477
2009,文莱,亚洲,171,383906
2009,马尔代夫,亚洲,172,353398
2009,巴哈马,美洲,173,349604
2009,冰岛,欧洲,174,318499
2009,伯利兹,美洲,175,314655
2009,巴巴多斯,美洲,176,281104
2009,法属波利尼西亚,大洋洲,177,265254
2009,新喀里多尼亚,大洋洲,178,245950
2009,瓦努阿图,大洋洲,179,230247
2009,萨摩亚,大洋洲,180,184556
2009,圣多美和普林西比,非洲,181,175876
2009,圣卢西亚,美洲,182,172221
2009,关岛,大洋洲,183,159226
2009,库拉索,美洲,184,146833
2009,圣文森特和格林纳丁斯,美洲,185,108287
2009,格林纳达,美洲,186,105789
2009,汤加,大洋洲,187,103890
2009,密克罗尼西亚联邦,大洋洲,188,102975
2009,阿鲁巴,美洲,189,101455
2009,基里巴斯,大洋洲,190,100930
2009,塞舌尔,非洲,191,87298
2009,安提瓜和巴布达,美洲,192,86746
2009,安道尔,欧洲,193,84463
2009,马恩岛,欧洲,194,84376
2009,多米尼克,美洲,195,70851
2009,百慕大,美洲,196,65636
2009,美属萨摩亚,大洋洲,197,56683
2009,格陵兰,美洲,198,56323
2009,马绍尔群岛,大洋洲,199,56250
2009,开曼群岛,美洲,200,55322
2009,北马里亚纳群岛,大洋洲,201,54193
2009,圣基茨和尼维斯,美洲,202,48599
2009,法罗群岛,欧洲,203,47808
2009,法属圣马丁,美洲,204,37377
2009,列支敦士登,欧洲,205,35727
2009,摩纳哥,欧洲,206,35226
2009,荷属圣马丁,美洲,207,34238
2009,直布罗陀,欧洲,208,33565
2009,特克斯和凯科斯群岛,美洲,209,31934
2009,圣马力诺,欧洲,210,30816
2009,英属维尔京群岛,美洲,211,27039
2009,帕劳,大洋洲,212,18285
2009,图瓦卢,大洋洲,213,10424
2009,瑙鲁,大洋洲,214,993
2010,中国,亚洲,1,1337705000
2010,印度,亚洲,2,1234281170
2010,美国,美洲,3,309321666
2010,印尼,亚洲,4,241834215
2010,巴西,美洲,5,195713635
2010,巴基斯坦,亚洲,6,179424641
2010,尼日利亚,非洲,7,158503197
2010,孟加拉,亚洲,8,147575430
2010,俄罗斯,欧洲,9,142849468
2010,日本,亚洲,10,128070000
2010,墨西哥,美洲,11,114092963
2010,菲律宾,亚洲,12,93966780
2010,越南,亚洲,13,87967651
2010,埃塞俄比亚,非洲,14,87639964
2010,埃及,非洲,15,82761235
2010,德国,欧洲,16,81776930
2010,伊朗,亚洲,17,73762519
2010,土耳其,欧洲,18,72326988
2010,泰国,亚洲,19,67195028
2010,法国,欧洲,20,65027507
2010,刚果（金）,非洲,21,64563854
2010,英国,欧洲,22,62766365
2010,意大利,欧洲,23,59277417
2010,南非,非洲,24,51216964
2010,缅甸,亚洲,25,50600818
2010,韩国,亚洲,26,49554112
2010,西班牙,欧洲,27,46576897
2010,乌克兰,欧洲,28,45870741
2010,哥伦比亚,美洲,29,45222699
2010,坦桑尼亚,非洲,30,44346525
2010,肯尼亚,非洲,31,42030676
2010,阿根廷,美洲,32,40788453
2010,波兰,欧洲,33,38042794
2010,阿尔及利亚,非洲,34,35977455
2010,苏丹,非洲,35,34545013
2010,加拿大,美洲,36,34004889
2010,乌干达,非洲,37,32428167
2010,摩洛哥,非洲,38,32343389
2010,伊拉克,亚洲,39,29741976
2010,阿富汗,亚洲,40,29185507
2010,秘鲁,美洲,41,29027674
2010,乌兹别克斯坦,亚洲,42,28562400
2010,委内瑞拉,美洲,43,28439940
2010,马来西亚,亚洲,44,28208035
2010,沙特阿拉伯,亚洲,45,27421461
2010,尼泊尔,亚洲,46,27013212
2010,加纳,非洲,47,24779619
2010,朝鲜,亚洲,48,24548836
2010,莫桑比克,非洲,49,23531574
2010,安哥拉,非洲,50,23356246
2010,也门,亚洲,51,23154855
2010,澳大利亚,大洋洲,52,22031750
2010,叙利亚,亚洲,53,21362529
2010,马达加斯加,非洲,54,21151640
2010,科特迪瓦,非洲,55,20532950
2010,喀麦隆,非洲,56,20341241
2010,斯里兰卡,亚洲,57,20261737
2010,罗马尼亚,欧洲,58,20246871
2010,智利,美洲,59,17062536
2010,荷兰,欧洲,60,16615394
2010,尼日尔,非洲,61,16464025
2010,哈萨克斯坦,亚洲,62,16321872
2010,布基纳法索,非洲,63,15605217
2010,马里,非洲,64,15049353
2010,厄瓜多尔,美洲,65,15011117
2010,马拉维,非洲,66,14539612
2010,柬埔寨,亚洲,67,14312212
2010,危地马拉,美洲,68,14259687
2010,赞比亚,非洲,69,13605984
2010,津巴布韦,非洲,70,12697723
2010,塞内加尔,非洲,71,12678148
2010,索马里,非洲,72,12043883
2010,乍得,非洲,73,11952136
2010,古巴,美洲,74,11225832
2010,希腊,欧洲,75,11121341
2010,比利时,欧洲,76,10895586
2010,突尼斯,非洲,77,10635244
2010,葡萄牙,欧洲,78,10573100
2010,捷克,欧洲,79,10474410
2010,几内亚,非洲,80,10192176
2010,玻利维亚,美洲,81,10048590
2010,卢旺达,非洲,82,10039338
2010,匈牙利,欧洲,83,10000023
2010,海地,美洲,84,9949322
2010,多米尼加,美洲,85,9695121
2010,南苏丹,非洲,86,9508364
2010,白俄罗斯,欧洲,87,9490583
2010,瑞典,欧洲,88,9378126
2010,贝宁,非洲,89,9199259
2010,阿塞拜疆,亚洲,90,9054332
2010,布隆迪,非洲,91,8675602
2010,阿联酋,亚洲,92,8549988
2010,奥地利,欧洲,93,8363404
2010,洪都拉斯,美洲,94,8317470
2010,瑞士,欧洲,95,7824909
2010,以色列,亚洲,96,7623600
2010,塔吉克斯坦,亚洲,97,7527394
2010,保加利亚,欧洲,98,7395599
2010,巴布亚新几内亚,大洋洲,99,7310507
2010,塞尔维亚,欧洲,100,7291436
2010,约旦,亚洲,101,7261539
2010,香港,亚洲,102,7024200
2010,多哥,非洲,103,6421679
2010,塞拉利昂,非洲,104,6415634
2010,老挝,亚洲,105,6249165
2010,巴拉圭,美洲,106,6248020
2010,利比亚,非洲,107,6197663
2010,萨尔瓦多,美洲,108,6183875
2010,尼加拉瓜,美洲,109,5824065
2010,丹麦,欧洲,110,5547683
2010,吉尔吉斯斯坦,亚洲,111,5447900
2010,斯洛伐克,欧洲,112,5391428
2010,芬兰,欧洲,113,5363352
2010,土库曼斯坦,亚洲,114,5087213
2010,新加坡,亚洲,115,5076732
2010,黎巴嫩,亚洲,116,4953061
2010,挪威,欧洲,117,4889252
2010,哥斯达黎加,美洲,118,4577378
2010,爱尔兰,欧洲,119,4560155
2010,中非,非洲,120,4386768
2010,新西兰,大洋洲,121,4350700
2010,克罗地亚,欧洲,122,4295427
2010,刚果（布）,非洲,123,4273731
2010,利比里亚,非洲,124,3891356
2010,格鲁吉亚,亚洲,125,3786695
2010,巴勒斯坦,亚洲,126,3786161
2010,波多黎各,美洲,127,3721525
2010,波黑,欧洲,128,3705472
2010,巴拿马,美洲,129,3642687
2010,毛里塔尼亚,非洲,130,3494195
2010,乌拉圭,美洲,131,3359275
2010,厄立特里亚,非洲,132,3170435
2010,立陶宛,欧洲,133,3097282
2010,阿曼,亚洲,134,3041434
2010,科威特,亚洲,135,2991884
2010,阿尔巴尼亚,欧洲,136,2913021
2010,亚美尼亚,亚洲,137,2877319
2010,摩尔多瓦,欧洲,138,2861487
2010,牙买加,美洲,139,2810460
2010,蒙古,亚洲,140,2719896
2010,纳米比亚,非洲,141,2118874
2010,拉脱维亚,欧洲,142,2097555
2010,马其顿,欧洲,143,2070741
2010,斯洛文尼亚,欧洲,144,2048583
2010,莱索托,非洲,145,1995581
2010,博茨瓦纳,非洲,146,1987105
2010,卡塔尔,亚洲,147,1856327
2010,冈比亚,非洲,148,1793196
2010,加蓬,非洲,149,1624140
2010,几内亚比绍,非洲,150,1522599
2010,爱沙尼亚,欧洲,151,1331475
2010,特立尼达和多巴哥,美洲,152,1328147
2010,毛里求斯,非洲,153,1250400
2010,巴林,亚洲,154,1240860
2010,塞浦路斯,欧洲,155,1112612
2010,东帝汶,亚洲,156,1093523
2010,斯威士兰,非洲,157,1064837
2010,赤道几内亚,非洲,158,943639
2010,斐济群岛,大洋洲,159,859818
2010,吉布提,非洲,160,840198
2010,圭亚那,美洲,161,749436
2010,科摩罗,非洲,162,689692
2010,不丹,亚洲,163,685503
2010,黑山,欧洲,164,619428
2010,澳门,亚洲,165,538219
2010,苏里南,美洲,166,529126
2010,所罗门群岛,大洋洲,167,527861
2010,卢森堡,欧洲,168,506953
2010,佛得角,非洲,169,492654
2010,马耳他,欧洲,170,414508
2010,文莱,亚洲,171,388646
2010,马尔代夫,亚洲,172,365734
2010,巴哈马,美洲,173,354942
2010,伯利兹,美洲,174,322464
2010,冰岛,欧洲,175,318041
2010,巴巴多斯,美洲,176,282131
2010,法属波利尼西亚,大洋洲,177,266455
2010,新喀里多尼亚,大洋洲,178,249750
2010,瓦努阿图,大洋洲,179,236211
2010,萨摩亚,大洋洲,180,185949
2010,圣多美和普林西比,非洲,181,180371
2010,圣卢西亚,美洲,182,174085
2010,关岛,大洋洲,183,159444
2010,库拉索,美洲,184,148703
2010,圣文森特和格林纳丁斯,美洲,185,108255
2010,格林纳达,美洲,186,106233
2010,汤加,大洋洲,187,103986
2010,基里巴斯,大洋洲,188,102927
2010,密克罗尼西亚联邦,大洋洲,189,102911
2010,阿鲁巴,美洲,190,101669
2010,塞舌尔,非洲,191,89770
2010,安提瓜和巴布达,美洲,192,88028
2010,马恩岛,欧洲,193,84857
2010,安道尔,欧洲,194,84449
2010,多米尼克,美洲,195,70878
2010,百慕大,美洲,196,65124
2010,格陵兰,美洲,197,56905
2010,开曼群岛,美洲,198,56672
2010,马绍尔群岛,大洋洲,199,56366
2010,美属萨摩亚,大洋洲,200,56079
2010,北马里亚纳群岛,大洋洲,201,53971
2010,圣基茨和尼维斯,美洲,202,49011
2010,法罗群岛,欧洲,203,47814
2010,法属圣马丁,美洲,204,37582
2010,列支敦士登,欧洲,205,35994
2010,摩纳哥,欧洲,206,35612
2010,荷属圣马丁,美洲,207,34056
2010,直布罗陀,欧洲,208,33585
2010,特克斯和凯科斯群岛,美洲,209,32660
2010,圣马力诺,欧洲,210,31229
2010,英属维尔京群岛,美洲,211,27794
2010,帕劳,大洋洲,212,17955
2010,图瓦卢,大洋洲,213,10530
2010,瑙鲁,大洋洲,214,10005
2011,中国,亚洲,1,1344130000
2011,印度,亚洲,2,1250288729
2011,美国,美洲,3,311556874
2011,印尼,亚洲,4,245116206
2011,巴西,美洲,5,197514534
2011,巴基斯坦,亚洲,6,183340592
2011,尼日利亚,非洲,7,162805071
2011,孟加拉,亚洲,8,149273778
2011,俄罗斯,欧洲,9,142960908
2011,日本,亚洲,10,127833000
2011,墨西哥,美洲,11,115695473
2011,菲律宾,亚洲,12,95570047
2011,埃塞俄比亚,非洲,13,90139927
2011,越南,亚洲,14,88871561
2011,埃及,非洲,15,84529250
2011,德国,欧洲,16,80274983
2011,伊朗,亚洲,17,74634956
2011,土耳其,欧洲,18,73443863
2011,泰国,亚洲,19,67518382
2011,刚果（金）,非洲,20,66755153
2011,法国,欧洲,21,65342780
2011,英国,欧洲,22,63258810
2011,意大利,欧洲,23,59379449
2011,南非,非洲,24,52004172
2011,缅甸,亚洲,25,50990615
2011,韩国,亚洲,26,49936638
2011,西班牙,欧洲,27,46742697
